Date,Close,High,Low,Open,Volume
2/17/2015,28.510583877563477,28.74477147,28.307621072542563,28.434751041068647,252609600
2/18/2015,28.709095001220703,28.722476570465375,28.425839306967546,28.465985716325328,179566800
2/19/2015,28.648876190185547,28.778237039097533,28.622113050151242,28.65556697519412,149449600
2/20/2015,28.88306236,28.88306236,28.559661958950734,28.686790270703884,195793600
2/23/2015,29.66367530822754,29.66367530822754,28.918738715010573,28.999031506110065,283896400
2/24/2015,29.478565216064453,29.797507356812893,29.255529991547135,29.650303291852076,276912400
2/25/2015,28.724700927734375,29.351432677017822,28.581958540748293,29.34250936350478,298846800
2/26/2015,29.08824920654297,29.18861436185984,28.238485673214807,28.724700756115052,365150000
2/27/2015,28.651103973388672,29.121708392752836,28.602035955957554,28.994576692159352,248059200
3/2/2015,28.791614532470703,29.05702697772314,28.615418213446564,28.827300982962022,192386800
3/3/2015,28.851835250854492,28.887521701665655,28.568579577817705,28.762622527073855,151265200
3/4/2015,28.668941497802734,28.89643834,28.619876887550163,28.79384406150389,126665200
3/5/2015,28.19387435913086,28.71577579762508,28.048901170119187,28.677860230204185,226068400
3/6/2015,28.236257553100586,28.854064342812634,28.160426397654298,28.637719914497385,291368400
3/9/2015,28.356698989868164,28.898676368147214,27.892785303343523,28.539587810298716,354114000
3/10/2015,27.77011489868164,28.374540122839832,27.611760101352253,28.19388214449373,275426400
3/11/2015,27.263818740844727,27.828097449440424,27.234824781290303,27.823637494748706,275756000
3/12/2015,27.75673484802246,27.85710172667376,27.12777554131156,27.27943957208842,193450800
3/13/2015,27.564924240112305,27.968619177886254,27.339659874962983,27.745583939947167,207309200
3/16/2015,27.868249893188477,27.868249893188477,27.40433793157187,27.62960227726778,143497200
3/17/2015,28.33439826965332,28.396847867185123,28.024379409317653,28.080138221631607,204092400
3/18/2015,28.65332794189453,28.807222750382593,28.184954435358183,28.325465976832106,261083600
3/19/2015,28.436986923217773,28.82729850843841,28.414683744387002,28.715780912661085,183238000
3/20/2015,28.08013343811035,28.63771976463974,27.915087858231676,28.604265844249458,274780400
3/23/2015,28.37230682373047,28.51504921175649,28.21841199535537,28.35223447305032,150838800
3/24/2015,28.256330490112305,28.557425973040104,28.227334824603673,28.376769704257562,131369200
3/25/2015,27.518083572387695,28.28532523861502,27.518083572387695,28.22287565213114,206620800
3/26/2015,27.709896087646484,27.852638496598882,27.344118452002995,27.379804905052964,190291600
3/27/2015,27.48908805847168,27.812488413804292,27.413256908193112,27.78349445074899,158184800
3/30/2015,28.18496322631836,28.191654011100663,27.656369107406743,27.66752154979312,188398800
3/31/2015,27.752277374267578,28.21172946376524,27.736664974186315,28.122515019747755,168362400
4/1/2015,27.71212387084961,27.90616510933058,27.45563304801804,27.839253868027196,162485600
4/2/2015,27.95077133178711,28.00429930359269,27.69874216714662,27.886090919277912,128880400
4/6/2015,28.403532028198242,28.439218476535938,27.729966481247576,27.761191272731303,148776000
4/7/2015,28.10466766357422,28.575270397460066,28.097976879444715,28.46821444814077,140049200
4/8/2015,28.013219833374023,28.191648667996017,27.872708274705047,28.06897863149046,149316800
4/9/2015,28.227336883544922,28.231798540851795,27.803571327071094,28.06898208162467,129936000
4/10/2015,28.34777069091797,28.372304696547733,27.937386781517116,28.091279896730754,160752000
4/13/2015,28.292015075683594,28.675637597580586,28.23848710357814,28.631027834516196,145460400
4/14/2015,28.169343948364258,28.390148300373983,28.08236036419002,28.325467893901763,102098400
4/15/2015,28.276405334472656,28.354467322293967,28.10466896126578,28.193883390900293,115881600
4/16/2015,28.140348434448242,28.347771221256455,28.126966868081066,28.164882440536996,113476000
4/17/2015,27.823638916015625,28.13365768243695,27.75895850913028,28.00206774201819,207828000
4/20/2015,28.459299087524414,28.575276675036196,27.917323332863266,28.006537777977563,188217200
4/21/2015,28.30539894104004,28.59311286068083,28.251869266183697,28.57081138192607,129740400
4/22/2015,28.68678855895996,28.74254736328277,28.173808580164312,28.32324176735976,150618000
4/23/2015,28.920970916748047,29.08824729905585,28.579727369099857,28.615413814104734,183083600
4/24/2015,29.05702781677246,29.135091504070484,28.82284015812573,29.10386670980074,178103600
4/27/2015,29.585615158081055,29.692674494429287,29.25106238929802,29.50978401393612,387816800
4/28/2015,29.119478225708008,30.007157462025948,28.898675532596673,29.98931763900977,475696000
4/29/2015,28.691253662109375,29.349206951490967,28.615422495902195,29.03026818601784,253544400
4/30/2015,27.91285514831543,28.691247506698144,27.785725154530155,28.691247506698144,332781600
5/1/2015,28.7603817,29.02356494334512,27.94630476844285,28.12473186614602,234050400
5/4/2015,28.704633712768555,29.121711911325708,28.606497666049226,28.88306257923574,203953200
5/5/2015,28.057823181152344,28.64886498063545,28.053361525143117,28.58195375348259,197085600
5/6/2015,27.88163185119629,28.269712636977108,27.513623417372457,28.227335402903112,288564000
5/7/2015,28.054086685180664,28.23773942450763,27.776366574993446,27.944341703965602,175763600
5/8/2015,28.58264923095703,28.58264923095703,28.244458818255232,28.372119850916896,222201600
5/11/2015,28.291486740112305,28.569205099876047,28.136949097863642,28.531131153120356,168143200
5/12/2015,28.19070053100586,28.416905759089452,27.95553471752493,28.130228540690876,192640000
5/13/2015,28.222063064575195,28.48634401421668,28.19070784247633,28.253418286674062,138776800
5/14/2015,28.880517959594727,28.880517959594727,28.479618894289107,28.535610593868572,180814000
5/15/2015,28.840208053588867,29.001464435626257,28.714787182551436,28.907398782348185,152832000
5/18/2015,29.158245086669922,29.276947245150403,28.748385336318027,28.752865630259638,203531600
5/19/2015,29.13136863708496,29.312781231425145,29.035061118414536,29.270226984858873,178532800
5/20/2015,29.129127502441406,29.33517659,28.967871099600664,29.11569003844849,145819600
5/21/2015,29.427003860473633,29.48075713398518,29.077616126305756,29.131369399817306,158921600
5/22/2015,29.684560775756836,29.78086828529664,29.42923873802828,29.474034835932816,182384000
5/26/2015,29.030582427978516,29.767435289034083,28.91859900134078,29.69800611131276,282790400
5/27/2015,29.572574615478516,29.621847584620834,29.12688287295774,29.191831740938717,183332800
5/28/2015,29.514347076416016,29.55242102547569,29.36205128017731,29.532264831996294,122933200
5/29/2015,29.178394317626953,29.440435062516894,29.093285840368594,29.39116209,203538000
6/1/2015,29.236629486083984,29.42700267,29.126887922800613,29.178399338575723,128451200
6/2/2015,29.106731414794922,29.26350751598827,28.963392776923477,29.08433336428329,134670400
6/3/2015,29.14256477355957,29.32621922681494,29.093291794269735,29.263508783621116,123934000
6/4/2015,28.972347259521484,29.245587046600015,28.871562876492078,29.021620232106947,153800400
6/5/2015,28.81333351135254,29.04626094610704,28.748384629379633,29.003706698365573,142507200
6/8/2015,28.62296485900879,28.93875894592509,28.405716735453293,28.869326349947787,210699200
6/9/2015,28.537860870361328,28.685679838764017,28.134721491387374,28.376604435279035,224301600
6/10/2015,28.864849090576172,28.967871929113908,28.6341618,28.64983940814395,156349200
6/11/2015,28.799890518188477,29.155996916506165,28.775254033039708,28.932030112412694,141563600
6/12/2015,28.48185920715332,28.741661530497616,28.468421745163507,28.71030631336726,147544800
6/15/2015,28.42586898803711,28.497538303610035,28.15486933512914,28.242216260085787,175955600
6/16/2015,28.57816505432129,28.634156757683492,28.302686830668723,28.450504039004716,125976400
6/17/2015,28.510982513427734,28.64088199610645,28.385559907462273,28.60504818635315,131672400
6/18/2015,28.64087486,28.737180658698122,28.49305765756582,28.495297804096076,141628800
6/19/2015,28.354202270507812,28.627442095144573,28.30940958494469,28.602805605465427,218867600
6/22/2015,28.580408096313477,28.68119248908319,28.461705946557167,28.553531460833586,136157200
6/23/2015,28.45050621032715,28.580407382136904,28.416910843999617,28.551292309309744,121075600
6/24/2015,28.692394256591797,29.07089879263434,28.47066754606859,28.490823743056374,221123600
6/25/2015,28.555770874023438,28.93651380218456,28.555770874023438,28.860365900044858,127752400
6/26/2015,28.387794494628906,28.665512873567515,28.334042936160746,28.59384355936622,176267200
6/29/2015,27.890586853027344,28.32508301553852,27.87938953765478,28.098876056746178,196645600
6/30/2015,28.09215736,28.24669501133075,27.964496349099182,28.12351258,177482800
7/1/2015,28.354202270507812,28.430351886442832,28.217582358189432,28.421393007583923,120955200
7/2/2015,28.318363189697266,28.37435489,28.168304132672308,28.316123043216894,108844000
7/6/2015,28.219823837280273,28.271336965967965,27.96226161130483,27.98241951687184,112241600
7/7/2015,28.15039635,28.253420901868544,27.72037865938542,28.195189037409968,187787200
7/8/2015,27.451614379882812,27.915225651240178,27.44489564835654,27.87939184685628,243046400
7/9/2015,26.89169692993164,27.78532409388832,26.701325468158796,27.738291265125472,314380000
7/10/2015,27.610626220703125,27.738287225533934,27.14701502329322,27.31051153552337,245418000
7/13/2015,28.14367104,28.16606737571348,27.843554612538554,28.00257084751197,165762000
7/14/2015,28.132471084594727,28.302686338299388,28.004810071499016,28.22877688105157,127072400
7/15/2015,28.403474807739258,28.477384275626225,28.125756402361706,28.157111623514105,134596800
7/16/2015,28.781980514526367,28.795421397059766,28.522179840355843,28.60952678077565,144889600
7/17/2015,29.030582427978516,29.030582427978516,28.737186396981723,28.909641830893467,184658800
7/20/2015,29.579303741455078,29.780872540979825,29.272466830781838,29.33293883762444,235600800
7/21/2015,29.283662796020508,29.76967040326622,29.18735870024738,29.753994502368016,307025600
7/22/2015,28.045129776000977,28.107840221823945,27.321716084585486,27.321716084585486,461802400
7/23/2015,28.03168296813965,28.463937212589705,28.00928492318435,28.264606915350225,203998000
7/24/2015,27.88387107849121,28.161589476651486,27.749491318654393,28.067523815638847,168649200
7/27/2015,27.49641227722168,27.684545339293233,27.350835176593637,27.568081608312834,177822000
7/28/2015,27.633031845092773,27.751735721697596,27.44714064136216,27.633031845092773,134472400
7/29/2015,27.545677185058594,27.659900735365955,27.384420810208464,27.58151269446135,148046800
7/30/2015,27.406816482543945,27.45160915668398,27.25899758216606,27.395617459643443,134513200
7/31/2015,27.16718101501465,27.46729578958228,27.07983407562666,27.458336910064084,171540000
8/3/2015,26.526634216308594,27.45161669011406,26.320583416018234,27.211972229365205,279904000
8/4/2015,25.675559997558594,26.360898023782894,25.364246207297786,26.298187578080213,496554400
8/5/2015,25.845781326293945,26.302674020150064,25.106689852081892,25.29706138,397250400
8/6/2015,25.90201759338379,26.210241653937203,25.67478840803341,26.091002202592456,211612000
8/7/2015,25.98975944519043,26.15399604657735,25.760279977058982,25.778278837903052,154681600
8/10/2015,26.93467903137207,26.99542304111473,26.21699033,26.21699033,219806400
8/11/2015,25.533050537109375,26.58821021293682,25.497054529831722,26.50496676412921,388331200
8/12/2015,25.926769256591797,25.967265841674397,24.664627690727954,25.31707190974043,404870000
8/13/2015,25.906517028808594,26.187742785273155,25.769278722336622,26.106749630094097,194143200
8/14/2015,26.08875274658203,26.167495621065626,25.650041219840634,25.719784663459542,171718000
8/17/2015,26.358726501464844,26.46896651,25.9852579,26.10674762509688,163538800
8/18/2015,26.210241317749023,26.421723642457444,26.100001298396396,26.19449274355579,138242800
8/19/2015,25.875011444091797,26.21473081,25.80076746,26.120239399861507,193146000
8/20/2015,25.34406852722168,25.726534914871216,25.114587321459155,25.665790899502316,274006400
8/21/2015,23.79394531,25.175325860392693,23.769197312744144,24.844604151351273,513102000
8/24/2015,23.199996948242188,24.47788665185219,20.698212397099912,21.343907249589204,648825200
8/25/2015,23.339488983154297,24.997596766572155,23.285494115092074,24.997596766572155,414406400
8/26/2015,24.678117752075195,24.723113176716677,23.63420810891088,24.093166932943365,387098400
8/27/2015,25.404813766479492,25.476807503498303,24.752369559234356,25.249578290184424,338464400
8/28/2015,25.488052368164062,25.492551224917044,25.09433631834652,25.236073478353163,212657600
8/31/2015,25.368812561035156,25.76702746189481,25.19782682695612,25.20457597022168,224917200
9/1/2015,24.23491668701172,25.170835329127062,24.153923513039615,24.78161975309031,307383600
9/2/2015,25.274320602416992,25.274320602416992,24.552133058895926,24.799613100120496,247555200
9/3/2015,24.831111907958984,25.37331431528775,24.756867890627888,25.308069728827025,212935600
9/4/2015,24.58363151550293,24.849108714933806,24.412647480691515,24.516138359592922,199985200
9/8/2015,25.267580032348633,25.323825203263105,24.819868952480018,25.14159139876946,219374400
9/9/2015,24.781614303588867,25.65228815762763,24.69612057404836,25.59379443542876,340043200
9/10/2015,25.326066970825195,25.485802996509893,24.725369159489954,24.808610885901718,251571200
9/11/2015,25.69503402709961,25.69503402709961,25.14383225,25.15058138902037,199662000
9/14/2015,25.942516326904297,26.297986140160052,25.84127572830921,26.228242692970817,233453600
9/15/2015,26.160747528076172,26.216992685890737,25.742283416618527,26.08200465042898,173364800
9/16/2015,26.189998626708984,26.219245493656732,25.971767118772096,26.15400089834299,148694000
9/17/2015,25.62978744506836,26.207987471147636,25.584792015332592,26.021254892925143,256450400
9/18/2015,25.524045944213867,25.715280809111157,25.168577934698067,25.245070507484506,297141200
9/21/2015,25.920015335083008,25.956013055840767,25.571296426687674,25.573544996885683,200888000
9/22/2015,25.512798309326172,25.688282888426293,25.314814298882453,25.508297736471206,201384800
9/23/2015,25.719783782958984,25.809776372059076,25.490304311396322,25.56454660967297,143026800
9/24/2015,25.87277603149414,25.985266362065854,25.281077510614768,25.479059874493142,200878000
9/25/2015,25.807523727416992,26.25298605870687,25.652286568314114,26.196740910216345,224607600
9/28/2015,25.296815872192383,25.77602386897332,25.296815872192383,25.614037583733136,208436000
9/29/2015,24.536386489868164,25.537551304124786,24.266410425611298,25.384564409988307,293461600
9/30/2015,24.815359115600586,25.09433455930551,24.46213966718258,24.786110541126295,265892000
10/1/2015,24.65337562561035,24.662375055975247,24.14266868031388,24.53863503,255716400
10/2/2015,24.833362579345703,24.975101481963375,24.196668668709677,24.300159557775835,232079200
10/5/2015,24.92335319519043,25.056092655609703,24.538636535004574,24.72087029075947,208258800
10/6/2015,25.042587280273438,25.13932899628363,24.696116988433808,24.88960042045419,192787200
10/7/2015,24.92335319519043,25.14608353183152,24.615130839552243,25.139334387761476,187062400
10/8/2015,24.635385513305664,24.790622738412196,24.345160217720885,24.790622738412196,247918400
10/9/2015,25.224828720092773,25.260824728140047,24.63312856778453,24.74786916908805,211064400
10/12/2015,25.107833862304688,25.366561887823973,25.071837859948438,25.36206303120408,121868800
10/13/2015,25.150583267211914,25.29906958120137,24.900854646148584,24.932351795069557,132197200
10/14/2015,24.79511070251465,25.089834727151104,24.64887297522261,25.038090152495354,177849600
10/15/2015,25.166324615478516,25.22031946720111,24.858100642150646,24.957092634029895,150694000
10/16/2015,24.981849670410156,25.19783087190773,24.86710906707938,25.148334858060494,156930400
10/19/2015,25.137083053588867,25.141581910318937,24.772613865686104,24.927851028092682,119036800
10/20/2015,25.596046447753906,25.686039046309485,24.932354251780364,25.049343428376382,195871200
10/21/2015,25.593793869018555,26.003258497677987,25.580293865646503,25.64778873310942,167180800
10/22/2015,25.98526382446289,25.98526382446289,25.670290586327706,25.722036888582526,166616400
10/23/2015,26.790687561035156,26.824434990928562,26.171990973363176,26.25523268843925,237467600
10/26/2015,25.935760498046875,26.576954795646735,25.85476735345894,26.565706796738482,265335200
10/27/2015,25.771528244018555,26.219239154410243,25.645537941665477,25.962761409444894,279537600
10/28/2015,26.83343505859375,26.840185918337394,26.111247547939957,26.306981285328003,342205600
10/29/2015,27.116914749145508,27.15291247,26.60845805054995,26.70519978900221,204909200
10/30/2015,26.88518714904785,27.272154134112238,26.873937430181474,27.220407830379447,197461200
11/2/2015,27.263151168823242,27.303647748441026,26.909931669671526,27.17765915250387,128813200
11/3/2015,27.57587242126465,27.782854163924345,27.155158076028844,27.175407222846523,182076000
11/4/2015,27.447635650634766,27.85710031053478,27.36214363292937,27.70186313340554,179544400
11/5/2015,27.321107864379883,27.721029121248858,27.15391003307318,27.531235544138145,158210800
11/6/2015,27.352737426757812,27.52219516245733,27.25332339400709,27.364035298663072,132169200
11/9/2015,27.242023468017578,27.52219308724792,27.12453353860263,27.330141346032065,135485600
11/10/2015,26.383438110351562,26.67716553216662,26.223018332650877,26.412811886820972,236511600
11/11/2015,26.234315872192383,26.530301485518486,26.030966253802514,26.2930617,180872000
11/12/2015,26.146202087402344,26.394739782673806,26.1303861,26.268211877549444,130102400
11/13/2015,25.382505416870117,26.112304067185928,25.36668943243915,26.02870430730052,183249600
11/16/2015,25.79824447631836,25.81180054288384,25.079743643524324,25.16560160479429,152426800
11/17/2015,25.687532424926758,25.994815906553306,25.603932659370976,25.965442130751285,110467600
11/18/2015,26.500932693481445,26.54612073698811,26.09649332598733,26.155239161596686,186698800
11/19/2015,26.837581634521484,27.056747211333587,26.381176302252673,26.58000605784681,173183200
11/20/2015,26.955081939697266,27.095165919232045,26.853406248556052,26.932486192456892,137148400
11/23/2015,26.604862213134766,27.052231355323833,26.512224498168308,26.94829576942529,129930000
11/24/2015,26.86017417907715,26.966367945430903,26.46251468967576,26.509962638167533,171212800
11/25/2015,26.668127059936523,26.939260457207514,26.643273122091355,26.934740619155768,85553200
11/27/2015,26.618423461914062,26.75399104424228,26.570975497624552,26.726877183013954,52185600
11/30/2015,26.7291317,26.979929261873394,26.604862014535446,26.659088002215885,156721200
12/1/2015,26.512226104736328,26.844363534034464,26.403774121993987,26.830807467144968,139409600
12/2/2015,26.27272605895996,26.686203331916857,26.227538020699246,26.512225764605457,133546400
12/3/2015,26.028705596923828,26.387956866531066,25.80728180391958,26.333730877768634,166278000
12/4/2015,26.894071578979492,26.94377945630228,26.008372911196087,26.04904283593171,231108000
12/7/2015,26.72460938,27.08160068530184,26.61841560463565,26.882770933091997,128336800
12/8/2015,26.713319778442383,26.796917829709056,26.403776342532094,26.55289826229715,137238000
12/9/2015,26.12360382080078,26.591307078474028,26.00159405047561,26.58000920714622,185445600
12/10/2015,26.247873306274414,26.42185088144362,26.09875139422833,26.218501252459657,116850800
12/11/2015,25.57229995727539,26.07163516968972,25.49773814611241,26.02644713348899,187544800
12/14/2015,25.414140701293945,25.459328738551797,24.80635177444103,25.34635692159404,257274800
12/15/2015,24.96451759338379,25.486448684625586,24.932885614982894,25.292136975126656,213292400
12/16/2015,25.156564712524414,25.303428427153868,24.582669368769743,25.095560686596016,224954000
12/17/2015,24.623340606689453,25.36217560985274,24.623340606689453,25.31020781003621,179091200
12/18/2015,23.956802368164062,24.745345139551574,23.907094494677143,24.60752111371929,385813200
12/21/2015,24.25053596496582,24.259573919163884,23.852874599318433,24.239238091264863,190362400
12/22/2015,24.227933883666992,24.338645769099184,24.05169642,24.266343883374272,131157600
12/23/2015,24.539735794067383,24.593961778184386,24.221154474277448,24.23697045813711,130629600
12/24/2015,24.408693313598633,24.62785893960525,24.390617407083724,24.62785893960525,54281600
12/28/2015,24.135297775268555,24.33186934813925,23.990693994241738,24.309273606755713,106816800
12/29/2015,24.569114685058594,24.725016372100367,24.144341197526543,24.166935220216242,123724800
12/30/2015,24.24827003479004,24.560071620173023,24.216638064844506,24.532959488112894,100855200
12/31/2015,23.782825469970703,24.18274491126048,23.68340972744789,24.17822679742444,163649200
1/4/2016,23.803165435791016,23.807685274554252,23.04625448140937,23.184080258860124,270597600
1/5/2016,23.20667076,23.91613364374091,23.138888704262126,23.89353962479215,223164000
1/6/2016,22.75252342224121,23.12985060390474,22.564991514734768,22.720891451152745,273829600
1/7/2016,21.792264938354492,22.623737661641886,21.787746823710957,22.296120049866783,324377600
1/8/2016,21.90749168395996,22.393270778364226,21.86230365258822,22.26674291147303,283192000
1/11/2016,22.26222801208496,22.381977873213682,21.993354511488814,22.361643771729913,198957600
1/12/2016,22.58532143,22.750261008321342,22.332263980796586,22.718629043098566,196616800
1/13/2016,22.004648208618164,22.86323462272275,21.984314110992557,22.66666305994375,249758400
1/14/2016,22.485910415649414,22.702817828175373,21.631843727651237,22.13343889,252680400
1/15/2016,21.945907592773438,22.076955332379107,21.545988063620072,21.735779915065503,319335600
1/19/2016,21.839712142944336,22.289339484794287,21.577616704237446,22.235113496163347,212350800
1/20/2016,21.869081497192383,22.18540288551802,21.107650936042944,21.487236257271135,289337600
1/21/2016,21.758377075195312,22.115366779524468,21.45109353246665,21.93009303086279,208646000
1/22/2016,22.915203094482422,22.92424104675834,22.226076040621987,22.28482014469573,263202000
1/25/2016,22.467832565307617,22.940053870908468,22.415864777836095,22.937793952197648,207178000
1/26/2016,22.592100143432617,22.793189810080335,22.158288843955262,22.578544079015472,300308000
1/27/2016,21.107654571533203,21.832933453764117,21.089578666501193,21.69962753,533478800
1/28/2016,21.259035110473633,21.35619093937194,20.874931632771354,21.191253056427215,222715200
1/29/2016,21.993349075317383,21.993349075317383,21.3177782,21.417193932781526,257666000
2/1/2016,21.787744522094727,21.851008463300907,21.555022856737796,21.79678247424034,163774000
2/2/2016,21.347156524658203,21.69962806231868,21.301966760975308,21.559542380621536,149428800
2/3/2016,21.769668579101562,21.880380476015556,21.25677729339488,21.464645020935105,183857200
2/4/2016,21.944589614868164,22.11042423534878,21.624281283757696,21.776484545584424,185886800
2/5/2016,21.35849380493164,22.017286262241782,21.283529123337583,21.926418038273624,185672400
2/8/2016,21.583393096923828,21.740139007118984,21.135868522754375,21.156312963279614,216085600
2/9/2016,21.578840255737305,21.794652420007928,21.338041029473818,21.419822225783406,177324800
2/10/2016,21.41528893,21.887802362776892,21.376670488400418,21.79011931,169374400
2/11/2016,21.28580093383789,21.517515006435573,21.033642419452526,21.30624711,200298800
2/12/2016,21.35167694091797,21.46753395868016,21.12905163,21.397111915122284,161405600
2/16/2016,21.95366668701172,22.001372087820986,21.492512746022584,21.585651366697935,196231600
2/17/2016,22.289886474609375,22.310330910999106,21.84236199096535,21.96048944527315,179452800
2/18/2016,21.86734962463379,22.464805142772317,21.828729469345912,22.453445967717037,156084000
2/19/2016,21.81736946105957,21.980931856881604,21.762849240174415,21.808282468717614,141496800
2/22/2016,22.008190155029297,22.012734517588285,21.790107547693314,21.878703552762104,137123200
2/23/2016,21.510696411132812,21.921872955477017,21.478892796275638,21.89915633531718,127770400
2/24/2016,21.83100128173828,21.894608501371707,21.199469982282494,21.34940277127564,145022800
2/25/2016,21.98093605041504,21.98093605041504,21.637909390021406,21.81964580519911,110330800
2/26/2016,22.015010833740234,22.26716754179636,21.940044435935178,22.080888504720264,115964400
2/29/2016,21.96503257751465,22.314874023629606,21.955945584128532,22.00365099953056,140865200
3/1/2016,22.837364196777344,22.89188443,22.130866460248722,22.18311624133452,201628400
3/2/2016,22.887344360351562,22.919147975648066,22.635185886809957,22.832824124581418,132678400
3/3/2016,23.057723999023438,23.105429426903417,22.819195126456304,22.848728295977644,147822800
3/4/2016,23.400741577148438,23.568846600142336,23.028183562315174,23.255353168099678,184220400
3/7/2016,23.141773223876953,23.359855883237056,22.935048007290668,23.25990068109275,143315600
3/8/2016,22.95094871520996,23.11678331690598,22.807832464308035,22.89415630455838,126247600
3/9/2016,22.971393585205078,23.07589140691437,22.77829801337625,23.014554636305977,108806800
3/10/2016,22.982759475708008,23.225830999581717,22.751047130764814,23.03728145477365,134054400
3/11/2016,23.230365753173828,23.234908382966164,23.05771635723203,23.225821390214843,109632800
3/14/2016,23.289432525634766,23.378030286578408,23.121327464361922,23.150860629065452,100304400
3/15/2016,23.757400512695312,23.893701945159698,23.591565918866365,23.616554717020957,160270800
3/16/2016,24.07317352294922,24.150410389467336,23.75967822594273,23.764222590542193,153214000
3/17/2016,24.0345459,24.186749124135968,23.843722521081755,23.970936950541176,137682800
3/18/2016,24.061803817749023,24.19356260281351,23.895970978932098,24.157214634588886,176820800
3/21/2016,24.059541702270508,24.454816461194927,23.88462007764943,24.064084333288598,142010800
3/22/2016,24.243549346923828,24.37303599957692,23.900522633234456,23.90960962872187,129777600
3/23/2016,24.109516143798828,24.323056185472243,24.057268090942788,24.189026913812217,102814000
3/24/2016,24.005020141601562,24.136778974552172,23.827828065024534,23.959586897975147,104532000
3/28/2016,23.895977020263672,24.123146679600588,23.86644385532302,24.079983889713148,77645600
3/29/2016,24.461633682250977,24.486622488228114,23.82555782074309,23.82783000305936,124760400
3/30/2016,24.888702392578125,25.084068399564647,24.670619770790836,24.681978944774524,182404400
3/31/2016,24.759218215942383,24.96594341723686,24.734229417254767,24.925052813308657,103553600
4/1/2016,24.986391067504883,24.98866324945069,24.57975715755651,24.711515979740966,103496000
4/4/2016,25.24309730529785,25.48616881128661,25.05000167669104,25.08407747780796,149424800
4/5/2016,24.945505142211914,25.154502591293046,24.856909094527428,24.87735526954472,106314800
4/6/2016,25.206748962402344,25.211293326842313,24.806929816878743,25.040916056855046,105616400
4/7/2016,24.656991958618164,25.084070240991014,24.561581129550838,24.977300237106117,127207600
4/8/2016,24.68425750732422,24.936414249914318,24.572943119641355,24.74104992559084,94326800
4/11/2016,24.76603126525879,25.12723186311419,24.722870215915474,24.754673824133352,117630000
4/12/2016,25.08861732,25.10224694955481,24.68425561507511,24.838729317078272,108929200
4/13/2016,25.45208740234375,25.52023725639498,25.170397525964894,25.170397525964894,133029200
4/14/2016,25.465723037719727,25.53160245873693,25.290803131214734,25.356682552231938,101895600
4/15/2016,24.954593658447266,25.511160518215252,24.927334400987036,25.46799771634664,187756000
4/18/2016,24.41619873046875,24.750136714622997,24.293526891462893,24.736507088011404,243286000
4/19/2016,24.28670883178711,24.534322925691086,24.132233395891266,24.507061942944663,129539600
